"doc_id","countryname","partyname","partyabbrev","party","parfam","rile","date","year","token_count","pop_anti_elitism","pop_people_centrism","pop_manichean","populism_overall","pop_ideology_overall","pop_ideology_left","pop_ideology_right","pop_ideology_centrist","lib_political","lib_social","lib_economic","lib_financial_market","liberalism_overall","pop_ideology_direction","pop_anti_elitism_sonnet","pop_people_centrism_sonnet","pop_manichean_sonnet","populism_overall_sonnet","pop_ideology_overall_sonnet","pop_ideology_left_sonnet","pop_ideology_right_sonnet","pop_ideology_centrist_sonnet","lib_political_sonnet","lib_social_sonnet","lib_economic_sonnet","lib_financial_market_sonnet","liberalism_overall_sonnet","pop_anti_elitism_gpt41mini","pop_people_centrism_gpt41mini","pop_manichean_gpt41mini","populism_overall_gpt41mini","pop_ideology_overall_gpt41mini","pop_ideology_left_gpt41mini","pop_ideology_right_gpt41mini","pop_ideology_centrist_gpt41mini","lib_political_gpt41mini","lib_social_gpt41mini","lib_economic_gpt41mini","lib_financial_market_gpt41mini","liberalism_overall_gpt41mini","pop_anti_elitism_gemini","pop_people_centrism_gemini","pop_manichean_gemini","populism_overall_gemini","pop_ideology_overall_gemini","pop_ideology_left_gemini","pop_ideology_right_gemini","pop_ideology_centrist_gemini","lib_political_gemini","lib_social_gemini","lib_economic_gemini","lib_financial_market_gemini","liberalism_overall_gemini"
"79610_201410","Bosnia-Herzegovina","Alliance for a Better Future of Bosnia and Herzegovina","SBB BiH",79610,60,-7.547,2014-10-01,2014,1589.25,2.667,5.5,2,2.667,3.333,5,2.5,5,8,8,6.5,5.667,7,-0.2,3,5,2,3,3,4,2,5,8,8,,5,7,2,6,2,3,5,6,3,7,8,8,7,6,7,3,,,2,2,,,3,8,8,6,6,7
"79610_201810","Bosnia-Herzegovina","Alliance for a Better Future of Bosnia and Herzegovina","SBB BiH",79610,60,-15.254,2018-10-01,2018,1594.5,3,3.5,2,2.333,3.333,5,2,5,7.667,7.667,6.333,5.667,6.667,-0.25,3,4,2,3,3,4,2,5,7,7,6,5,6,2,3,,2,5,6,2,7,8,8,7,6,7,4,,,2,2,,,3,8,8,6,6,7
"79620_202210","Bosnia-Herzegovina","People and Justice","NiP",79620,60,-2.879,2022-10-01,2022,11154,5.996,5.496,4.833,5.333,5.167,5.5,3.333,5.492,8.004,7.5,7.004,6.171,7.004,-0.151273996509599,5.488,5.488,4,5,4,5,2,3.976,7.512,7,6.512,5.512,6.512,5,4.5,4,4.5,5,5.5,3,5.5,8,7.5,7,6,7,7.5,6.5,6.5,6.5,6.5,6,5,7,8.5,8,7.5,7,7.5
"79625_202210","Bosnia-Herzegovina","The People's European Union of Bosnia and Herzegovina","NES",79625,60,-1.32,2022-10-01,2022,4000.5,5.333,4,3.333,4,4,3.5,4,4.5,6.667,6.333,6.667,5,6.667,0.0416666666666667,5,4,3,4,4,4,3,5,6,6,6,5,6,3,2,2,2,3,3,3,4,7,6,7,,7,8,6,5,6,5,,6,,7,7,7,,7
"79723_200210","Bosnia-Herzegovina","Party for Bosnia and Herzegovina","SBiH",79723,90,-13.462,2002-10-01,2002,2955,4.5,5.667,4,4,4,5,2.5,5.333,7.667,7,6.667,6,7,-0.194810254811813,2,5,3,3,3,4,2,4,7,6,6,5,6,7,6,5,6,6,6,3,7,8,7,7,6,7,,6,,3,3,,,5,8,8,7,7,8
"79723_200610","Bosnia-Herzegovina","Party for Bosnia and Herzegovina","SBiH",79723,90,-1.362,2006-10-01,2006,5766.75,2.5,2.5,2.5,2.5,3,3.5,2,4,7.667,7.667,7.333,6.333,7.333,-0.157894736842105,2,3,2,2,2,3,,3,8,8,8,7,8,3,2,3,3,4,4,2,5,7,7,6,5,6,,,,,,,,,8,8,8,7,8
"79723_201010","Bosnia-Herzegovina","Party for Bosnia and Herzegovina","SBiH",79723,90,0,2010-10-01,2010,11910.75,3,5.16,4.24,4,4.333,4.76,3.827,5.74,7.84,7.511,6.648,6.333,7.159,-0.0651217980037691,3,4.48,4.48,3,3,3.52,3.48,4.48,7.52,7.52,6,5,6.52,3,7,,5,5,6,2,7,8,7.486,7,7,7.486,3,4,4,4,5,,6,,8,7.528,6.944,7,7.472
"79730_200210","Bosnia-Herzegovina","Alliance of Independent Social Democrats","SNSD",79730,70,-7.424,2002-10-01,2002,10675.5,4.308,3.667,2.974,3.487,3.821,3,2.269,4.308,6.351,6,6.816,5,6.01,-0.0763287041871149,2.923,3,1.923,2.462,2.462,3,2.538,2.923,6.538,6,6.462,6,6,3,2,2,2,3,3,2,4,5.514,5,6.514,2,5.029,7,6,5,6,6,,,6,7,7,7.472,7,7
"79730_200610","Bosnia-Herzegovina","Alliance of Independent Social Democrats","SNSD",79730,70,19.577,2006-10-01,2006,3078.75,4.667,5,3.667,4.333,5.333,4.333,6.333,4.5,6.667,5.667,7,6,6.667,0.131873928524331,4,5,4,4,5,4,6,3,6,5,6,5,6,7,6,5,6,6,4,7,6,7,6,7,6,7,3,4,2,3,5,5,6,,7,6,8,7,7
"79730_201010","Bosnia-Herzegovina","Alliance of Independent Social Democrats","SNSD",79730,70,0.581,2010-10-01,2010,8250.75,5.451,5.44,6.107,5.006,5.798,2.475,7.245,3,4.485,4.108,6.323,5.266,5.313,0.375,6.261,5.261,5.261,5.261,5.696,2.435,7.13,2,,3.87,6,5.435,6,3,4.061,5.061,4.03,4.515,2.515,6.515,4,4.485,3.455,5.97,4,4.485,7.091,7,8,5.727,7.182,,8.091,,,5,7,6.364,5.455
"79730_201410","Bosnia-Herzegovina","Alliance of Independent Social Democrats","SNSD",79730,70,21.725,2014-10-01,2014,23321.25,5.279,4.99,5.005,4.864,5.289,3.044,6.575,3.148,5.303,3.333,6.15,5.176,5.801,0.276572413252918,3.991,3.284,2.625,3.231,3.268,1.631,4.374,1.963,7,4,5.799,5.126,7,5.333,5,5.333,5.333,5.333,3.5,6.667,4.333,4.23,2,5.329,4.057,4.557,6.514,6.685,7.056,6.028,7.264,4,8.685,,4.679,4,7.321,6.345,5.846
"79730_201810","Bosnia-Herzegovina","Alliance of Independent Social Democrats","SNSD",79730,70,-3.101,2018-10-01,2018,1986.75,2.5,5,2,3,4.5,6.5,2.5,4,8,7.667,7.333,6,7.333,-0.307692307692308,2,4,2,2,4,6,2,2,8,7,7,6,7,3,6,2,4,5,7,3,6,8,8,7,5,7,,,,,,,,,8,8,8,7,8
"79730_202210","Bosnia-Herzegovina","Alliance of Independent Social Democrats","SNSD",79730,70,-2.135,2022-10-01,2022,4309.5,5,5.667,5.667,5.667,6.667,2.5,8,3,4,3,6,4.5,4,0.407407407407407,5,5,5,5,7,3,8,2,,3,6,6,,3,6,5,5,5,2,8,4,4,3,6,3,4,7,6,7,7,8,,8,,,3,6,,4
"79951_200210","Bosnia-Herzegovina","Party of Democratic Action","SDA",79951,90,2.016,2002-10-01,2002,3430.5,4.5,5,3.5,4,5,4.5,4.667,5,7.667,7.333,6.667,6.333,7.333,0.0117879579304016,,4,3,,,3,5,3,7,7,6,6,7,3,6,4,4,5,6,3,7,8,8,7,7,8,6,5,,4,5,,6,,8,7,7,6,7
"79951_200610","Bosnia-Herzegovina","Party of Democratic Action","SDA",79951,90,-10.3,2006-10-01,2006,2868.75,2,4,2,2,2,3,3,3,8.333,7.667,7.333,5.667,7.333,0,2,4,2,2,2,3,3,3,8,7,7,5,7,,,,,,,,,9,8,8,7,8,,,,,,,,,8,8,7,5,7
"79951_201010","Bosnia-Herzegovina","Party of Democratic Action","SDA",79951,90,-13.644,2010-10-01,2010,8108.25,1.75,4.5,2.25,2.75,3.5,4,3.75,4.25,8.338,7.671,6.833,6.167,7.505,-0.0208333333333333,1.5,3,1.5,1.5,2,3,3.5,2.5,8,7.5,6.5,5.5,7,2,6,3,4,5,5,4,6,8.514,7.514,7,6,7.514,,,,,,,,,8.5,8,7,7,8
"79951_201410","Bosnia-Herzegovina","Party of Democratic Action","SDA",79951,90,-19.162,2014-10-01,2014,4065.75,3.333,5,4.333,4,4,3.5,4,4,7.667,7,6.667,5.667,6.667,0.0434782608695652,3,4,3,3,3,4,4,3,7,6,6,5,6,3,6,4,4,3,3,2,5,8,7,7,6,7,4,5,6,5,6,,6,,8,8,7,6,7
"79951_201810","Bosnia-Herzegovina","Party of Democratic Action","SDA",79951,90,6.835,2018-10-01,2018,7966.5,2.179,4,3.5,2.667,4,3,4,4.769,7.175,7.505,6.329,6.167,6.833,0.0849689863199932,2.538,4,3,3,3,3,4,3.538,6.538,7,6,5,6,3,6,4,4,5,3,4,6,7.486,7.514,6.486,7,7,1,2,,1,,,,,7.5,8,6.5,6.5,7.5
"79951_202210","Bosnia-Herzegovina","Party of Democratic Action","SDA",79951,90,-10.123,2022-10-01,2022,5669.25,2.5,3.5,1.5,2.5,3,4.5,2,4.5,8,7.333,6.333,4.5,6.667,-0.227272727272727,2,3,1,2,2,4,2,3,8,7,6,6,7,3,4,2,3,4,5,2,6,8,7,7,3,6,,,,,,,,,8,8,6,,7
"79953_200610","Bosnia-Herzegovina","Croatian Democratic Union of Bosnia and Herzegovina","HDZ BiH",79953,90,27.517,2006-10-01,2006,2388.75,4.333,7.333,5.667,5.667,6.667,2.5,7.667,4,6.667,6,5.667,,6,0.364720830098115,4,7,5,5,6,2,8,2,6,6,5,,6,3,7,5,5,6,3,7,6,7,6,6,,6,6,8,7,7,8,,8,,7,6,6,,6
"79953_201010","Bosnia-Herzegovina","Croatian Democratic Union of Bosnia and Herzegovina","HDZ BiH",79953,90,-20.339,2010-10-01,2010,693,2.5,3.5,1.5,2.5,3.5,4.5,3.5,3.5,7,7,7.333,6,7,-0.0869565217391304,2,3,1,2,3,4,4,3,7,7,7,6,7,3,4,2,3,4,5,3,4,7,6,7,5,6,,,,,,,,,7,8,8,7,8
"79953_201410","Bosnia-Herzegovina","Croatian Democratic Union of Bosnia and Herzegovina","HDZ BiH",79953,90,-6.294,2014-10-01,2014,2711.25,4.333,4.667,4,4,5,2.5,5.667,4.5,7.667,6.667,7.667,6.5,7.667,0.250019736322728,3,4,3,3,4,1,5,2,7,6,7,6,7,6,7,5,6,6,4,6,7,8,7,8,,8,4,3,,3,5,,6,,8,7,8,7,8
"79953_201810","Bosnia-Herzegovina","Croatian Democratic Union of Bosnia and Herzegovina","HDZ BiH",79953,90,-29.282,2018-10-01,2018,2943.75,1,3,1,1,2,2,4,2,8,7,7.333,6,7.333,0.25,1,3,1,1,2,2,4,2,8,7,7,6,7,,,,,,,,,8,7,7,,7,,,,,,,,,8,7,8,,8
"79953_202210","Bosnia-Herzegovina","Croatian Democratic Union of Bosnia and Herzegovina","HDZ BiH",79953,90,1.736,2022-10-01,2022,4513.5,2,3,2,2,3,1.5,5.5,3,7.333,6.333,7.333,6.5,7.333,0.4,,3,2,,2,1,4,2,7,6,7,6,7,2,3,2,2,4,2,7,4,7,6,7,,7,,,,,,,,,8,7,8,7,8
"79955_200610","Bosnia-Herzegovina","Serbian Democratic Party","SDS",79955,90,13.295,2006-10-01,2006,3028.5,3.5,5.333,3.5,3.667,6.333,2,7.667,3.5,7,5.333,6,5,6,0.430394167236272,4,5,3,4,6,2,7,2,,5,,,,3,6,4,4,5,2,8,5,7,5,6,5,6,,5,,3,8,,8,,7,6,6,5,6
"79955_201010","Bosnia-Herzegovina","Serbian Democratic Party","SDS",79955,90,-13.796,2010-10-01,2010,16993.5,6.097,6.858,5.391,5.845,6.385,3.303,7.234,4.41,7.176,5.463,4.983,4.179,5.767,0.262995918913494,6.071,6.611,4.821,5.487,5.864,2.934,7.105,2.455,7.47,4.846,4.905,4.038,6,5.692,6.692,5.673,6.019,6.019,3.673,7.327,6.365,6.557,5.3,5.029,4.5,5.286,6.529,7.271,5.679,6.029,7.271,,7.271,,7.5,6.243,5.014,4,6.014
"79955_201410","Bosnia-Herzegovina","Serbian Democratic Party","SDS",79955,90,-16.218,2014-10-01,2014,20416.5,6.09,4.71,5.678,5.595,4.914,4.668,4.97,3.25,5.744,5.13,5.579,4.365,5.252,0.0234326505276226,6.769,4.769,5.769,5.769,5,3.519,5.5,3.25,5.731,5.385,5.731,5,5.5,3.5,3.333,3.75,3.5,3.5,4,3.667,3.25,4,3.333,4.75,2.75,3.5,8,6.029,7.514,7.514,6.243,6.486,5.743,,7.5,6.673,6.257,5.346,6.757
"79956_200610","Bosnia-Herzegovina","Croatian Democratic Union 1990","HDZ 1990",79956,50,25.17,2006-10-01,2006,2389.5,3.667,5.333,2.5,3.667,4.667,3.5,5.667,5.333,8,8,7,6,7,0.149448275862069,4,5,3,4,4,3,6,4,8,8,,6,7,3,6,2,4,5,4,5,7,8,8,7,6,7,4,5,,3,5,,6,5,8,8,7,6,7
"79956_201010","Bosnia-Herzegovina","Croatian Democratic Union 1990","HDZ 1990",79956,50,7.143,2010-10-01,2010,2289,5,6.5,5,4.667,5.333,3,6.333,4,7,6.667,6.5,6,6.667,0.249981249531238,,6,5,5,6,2,7,2,6,6,,5,6,6,7,5,6,6,4,7,6,7,6,7,6,7,4,,,3,4,,5,,8,8,6,7,7
"79956_201410","Bosnia-Herzegovina","Croatian Democratic Union 1990","HDZ 1990",79956,50,-17.68,2014-10-01,2014,2760.75,5,5.333,2,3.5,4,5,2.5,5,6.667,5.5,7,6.333,6.667,-0.2,4,5,2,3,3,4,2,3,6,5,6,6,6,,6,,,5,6,3,7,7,6,7,6,7,6,5,,4,4,,,5,7,,8,7,7
"79957_200610","Bosnia-Herzegovina","Bosnian-Herzegovinian Patriotic Party","BPS",79957,70,-24.242,2006-10-01,2006,1203.75,9,7.667,8.333,8.333,6.667,7,5,4,6,6.667,4,3.667,5,-0.125,9,8,9,9,7,7,4,3,5,6,,4,,9,7,8,8,6,7,6,5,6,6,5,4,5,9,8,8,8,7,7,,,7,8,3,3,5
"180110_201010","Brazil","Green Party","PV",180110,10,-28.302,2010-10-01,2010,687,2,3,1,2,2,4,,3,8.333,8.333,6.667,,7.667,,2,3,1,2,2,4,,3,8,9,6,,8,,,,,,,,,9,8,8,,8,,,,,,,,,8,8,6,,7
"180230_198911","Brazil","Popular Front Brazil","",180230,20,-46.84,1989-11-01,1989,53690.25,8.504,8.117,7.725,8.171,8.449,8.894,1.382,3.5,6.974,7.333,2.941,2.195,4.94,-0.545296167247387,9,8.84,8.168,8.84,9.168,9.335,0.595,1.16,6.252,6.661,2.333,1.993,4,8.179,7.179,7.34,7.34,7.179,8.179,2.17,5.84,7.17,7.17,4.989,3.393,5.821,8.333,8.333,7.667,8.333,9,9.167,,,7.5,8.167,1.5,1.2,5
"180230_199410","Brazil","A democratic revolution in Brazil","",180230,20,-27.142,1994-10-01,1994,63153.75,7.18,6.914,5.88,6.638,7.455,8.127,1.882,3.851,6.917,7.459,3.658,3.038,5.474,-0.450577200577201,7.535,7.535,6.424,7.015,7.738,8.258,1,2,6.159,7.059,3.244,2.941,4.852,6.554,5.891,4.901,5.723,6.04,7.535,2.765,5.703,6.874,6.882,5.563,3.981,6.151,7.452,7.315,6.315,7.177,8.589,8.589,,,7.718,8.435,2.168,2.191,5.419
"180230_199810","Brazil","Union of the People - Change Brazil","",180230,20,-19.905,1998-10-01,1998,2112,8.667,8.667,7.667,8.667,8.333,9,1.5,4.5,7,7.667,3,2.333,5.5,-0.5,9,9,8,9,9,9,1,2,,7,3,2,,9,9,8,9,7,9,2,7,7,8,4,3,6,8,8,7,8,9,9,,,7,8,2,2,5
"180230_200210","Brazil","Coalition Lula for President","",180230,20,-21.955,2002-10-01,2002,18997.5,6,6.167,4.5,5.5,6.667,7.5,2,4,7.167,7.833,4.667,4.333,6,-0.407407407407407,6,6.5,4.5,5.5,6.5,7.5,1,2,6.5,7,4,3.5,5,6.5,6.5,5,6,6,7,3,6,7.5,8,6,5,7,5.5,5.5,4,5,7.5,8,,,7.5,8.5,4,4.5,6
"180230_200610","Brazil","Coalition the People's Power","",180230,20,-19.005,2006-10-01,2006,7047,7.667,7,7,7.333,7.667,8.333,1.5,4,7.667,8.333,6,4.333,6.333,-0.493963709968915,7,7,6,7,7,8,1,2,7,8,5,4,6,8,7,7,7,7,8,2,6,8,8,7,6,7,8,7,8,8,9,9,,,8,9,,3,6
"180230_201010","Brazil","For Brazil to keep on changing","",180230,20,-13.636,2010-10-01,2010,3309.75,3,6.667,3.667,4.333,6.333,7,1,5.5,7.667,8.333,6,5,6.667,-0.444444444444444,,7,5,5,6,7,1,3,7,8,,4,6,3,8,2,4,7,7,,8,8,9,7,7,8,3,5,4,4,6,7,,,8,8,5,4,6
"180230_201410","Brazil","With the strength of the people","",180230,20,-12.048,2014-10-01,2014,7520.25,3.667,6.333,2.667,4,5.667,7,1,4,7.667,8.333,6.5,5.5,7,-0.5,4,6,3,4,6,7,1,2,7,8,,,6,3,7,2,4,5,7,,6,8,9,7,6,8,4,6,3,4,6,7,,,8,8,6,5,7
"180230_201810","Brazil","The People happy again","",180230,20,-26.123,2018-10-01,2018,23351.25,7.18,7.401,6.82,7.191,7.387,8.273,1.22,3.78,7.249,8.374,4.142,3.84,6.111,-0.531379492202215,6.82,7.476,6.541,6.82,7.099,8.099,1,2,6.378,8.099,3.425,2.901,5,7.34,8,7.5,7.679,6.679,8.34,2.66,6.34,7.679,8.679,7,6,7.679,7.382,6.727,6.418,7.073,8.382,8.382,0,3,7.691,8.345,2,2.618,5.655
"180230_202210","Brazil","Brazil of Hope","",180230,20,-12.844,2022-10-01,2022,5993.25,5.333,7.333,5,6,7.333,8,1,3.667,7.667,8.667,5,5,7,-0.552617036393779,6,7,5,6,7,8,1,2,7,8,,,,7,8,6,7,7,8,2,6,8,9,7,6,8,3,7,4,5,8,8,0,3,8,9,3,4,6
"180231_200610","Brazil","Left Front","",180231,20,-51.128,2006-10-01,2006,1423.5,9.667,8.667,9,9,9,9.667,1,2,2.5,7,0.667,0.333,2.667,-0.684218836346412,10,9,9,9,10,10,0,1,3,6,1,0,2,9,8,9,9,7,9,2,3,2,7,1,1,3,10,9,9,9,10,10,,,,8,0,0,3
"180232_199810","Brazil","Socialist People's Party","PPS",180232,20,-15.974,1998-10-01,1998,4759.5,6.333,7.333,5.333,6.333,6.333,7.333,2.5,5,7.667,7.667,6.5,4.5,6.333,-0.325827546686442,6,7,5,6,6,7,1,3,7,7,6,,6,7,8,6,7,6,8,4,7,8,8,7,6,7,6,7,5,6,7,7,,,8,8,,3,6
"180240_200210","Brazil","Hope for Brasil Coalition","",180240,20,-12.53,2002-10-01,2002,75840,6.743,6.126,5.818,6.051,6.697,7.408,2.737,3.854,7.073,7.293,4.427,3.458,5.862,-0.333666690477891,7.004,6.511,5.841,6.004,6.564,7.291,1.406,2.129,6.092,6.745,3.814,3.091,5.102,6.182,5.322,5.314,5.463,5.736,7.025,2.805,5.579,7.496,7.504,6.496,4.971,6.748,7.042,6.545,6.301,6.685,7.79,7.909,4,,7.629,7.629,2.972,2.312,5.734
"180240_201410","Brazil","United for Brazil","",180240,20,-5.394,2014-10-01,2014,60719.25,4.447,5.248,3.184,3.974,4.62,5.841,2,4.424,7.525,7.738,6.157,6.18,7.024,-0.31316754993885,3.538,4.724,2.552,3.136,3.567,5,1,2.981,6.99,7.18,5.385,5.808,6.287,5.338,5.354,2,4.846,5.292,6.523,3,5.292,7.739,7.891,6.731,5.688,7.328,4.465,5.667,5,3.939,5,6,,5,7.847,8.144,6.356,7.045,7.458
"180251_201810","Brazil","Soverign Brazil","",180251,30,-20.298,2018-10-01,2018,13137,4.5,6,2,4.5,5.167,6.333,2.5,4,7.5,8.833,6,6,7.5,-0.298683082677472,3,5,2,3,4.5,6,1,2,6.5,8.5,6,5,7,7,8,,7,6,7,4,6,8,9,7,7,8,3.5,5,2,3.5,5,6,,,8,9,5,6,7.5
"180309_198911","Brazil","Party of Brazilian Social Democracy","PSDB",180309,50,32.836,1989-11-01,1989,3402,3.667,5.667,2.333,4,4.667,5.667,2,5,8.333,7,7.333,5.667,7.333,-0.289492381779427,4,5,3,4,4,5,1,3,8,6,7,5,7,3,7,2,4,5,6,3,7,8,7,8,6,7,4,5,2,4,5,6,,,9,8,7,6,8
"180310_199410","Brazil","Let’s work Brazil","",180310,60,4.843,1994-10-01,1994,44929.5,2.822,4.497,1.849,2.879,3.564,4.911,2,4.485,7.869,7.252,7.473,6.937,7.599,-0.255440505440505,2.235,3.781,1.38,2.38,2.38,4.401,1,3.169,7.591,6.76,6.802,6.401,6.992,3,5.333,2.667,3.667,5.333,5.667,3,6.667,7.805,7.195,7.805,7,7.805,3.233,4.378,1.5,2.589,2.978,4.667,,3.618,8.211,7.8,7.811,7.411,8
"180310_199810","Brazil","Go ahead Brazil","",180310,60,-18.318,1998-10-01,1998,57564,2.067,4.097,1.445,2.335,3.069,3.885,1.647,3.602,7.829,7.719,7.173,6.934,7.443,-0.245018611780162,1.393,3.325,1.335,1.827,2,3.335,0.793,2.498,7.491,7.335,6.675,6.411,7.173,2.5,5,1.5,3,4.5,4,2.5,6,7.821,7.481,7.33,7,7.321,2.309,3.967,1.5,2.178,2.708,4.321,,2.309,8.174,8.339,7.514,7.391,7.835
"180310_200210","Brazil","Coalition Big Alliance","",180310,60,-10.523,2002-10-01,2002,19640.25,1.817,3.322,1.667,1.991,2.491,4,1.5,3.484,8.338,7.826,7.005,6.512,7.338,-0.278272484416741,1.479,3.479,1,2,2,4,1,2.479,8,7.479,7,6.521,7,2,3,2,2,3.5,3,2,5,8.5,8,7.5,6.5,7.5,1.973,3.486,2,1.973,1.973,5,,2.973,8.514,8,6.514,6.514,7.514
"180310_200610","Brazil","Coalition for a decent Brazil","",180310,60,-9.202,2006-10-01,2006,22881,3.269,3.33,2.719,3,2.667,2.5,2,4,7.668,6.994,7.333,6.894,7.555,-0.0588235294117647,3.474,3.656,2.656,3,2,2,2,3,7.344,6.5,7,6.689,7.344,2,3,3,3,3,3,2,5,7.66,6.981,7,6.66,7.321,4.333,3.333,2.5,3,3,,,4,8,7.5,8,7.333,8
"180310_201010","Brazil","Brazil can do more","",180310,60,-11.302,2010-10-01,2010,40574.25,3.908,4.233,3.553,3.19,3.607,4.275,2.039,4.572,7.271,7.251,6.985,6.889,7.198,-0.205401433033254,3.474,3.198,2.158,2.57,2.57,2.825,1.579,3.384,6.57,6.526,6.579,5.971,6.57,2.5,4.5,2.5,3,4,5,2.5,5,7.243,7.229,6.986,7.5,7.243,5.75,5,6,4,4.25,5,,5.333,8,8,7.391,7.195,7.782
"180310_201410","Brazil","Change, Brazil","",180310,60,-5.085,2014-10-01,2014,14941.5,2.5,4.828,1,2.667,3,4.242,2.258,4.333,8.167,7.657,7.505,6.667,7.667,-0.183144096741438,2,3.484,1,2,2,2.484,1.516,3,8,7.484,7.516,7,8,3,6,,4,5,6,3,7,8,7.486,7,6,7,,5,,2,2,,,3,8.5,8,8,7,8
"180310_201810","Brazil","To unite Brazil","",180310,60,4.474,2018-10-01,2018,16362.75,5.833,5.667,4.833,4.667,4.5,4.25,3,5.833,7.833,8.167,8.167,7.833,7.833,-0.0955438355117328,4.5,4,3.5,3,2.5,2.5,2,4.5,7.5,7.5,8,7.5,7.5,7,8,7,7,6,6,4,7,8,8.5,8,8,8,6,5,4,4,5,,,6,8,8.5,8.5,8,8
"180311_202210","Brazil","Brazil for Everyone","",180311,30,-12.75,2022-10-01,2022,5986.5,2.333,4.333,2.333,2.667,4,5.5,1.5,5,9,9,8.333,7.667,8.667,-0.333333333333333,2,4,2,2,2,4,1,2,9,9,8,8,9,3,6,4,4,6,7,2,8,9,9,8,7,8,2,3,1,2,,,,,9,9,9,8,9
"180320_200210","Brazil","Labour Front Coalition","",180320,30,-20.711,2002-10-01,2002,8730.75,6,5.667,4.333,5.333,6,7,2,4.5,7.667,7.333,6.5,5.5,7,-0.37037037037037,6,5,4,5,6,7,1,3,7,6,,,6,7,6,5,6,6,7,3,6,8,8,7,7,8,5,6,4,5,6,7,,,8,8,6,4,7
"180410_198911","Brazil","New Brazil Movement","",180410,40,10.733,1989-11-01,1989,11061.75,5.807,6.456,5.436,5.493,4.766,4.573,3.532,5.392,7.197,6.531,7.667,6.491,7.021,-0.0771282507223828,5.662,5.662,4.662,5.662,4.597,4.13,3.065,4.532,6.532,6.065,7,6,6.532,5.647,5.706,4.647,5.176,4.588,4.588,4,6.059,7.529,6.529,8,7,7.529,6.111,8,7,5.639,5.111,5,,5.583,7.528,7,8,6.472,7
"180620_201810","Brazil","Brazil above everything, God above everyone","",180620,70,42.466,2018-10-01,2018,5723.25,7.667,8,8,8,7.333,1,8.333,3,7.667,6,9,7.667,7.667,0.594583637395605,8,8,8,8,7,1,8,2,7,,9,8,7,7,8,8,8,6,2,8,5,8,6,9,7,8,8,8,8,8,9,0,9,2,8,,9,8,8
"180620_202210","Brazil","For the Good of Brazil","",180620,70,12.316,2022-10-01,2022,23212.5,4.038,5.115,4.127,4.378,5.526,2.187,6.134,3.51,7.661,6.075,8.215,7.343,7.327,0.333615079029668,,4.965,,,4.5,2.035,4.965,2,7.322,6,7.644,7,7,2,4.02,2.5,2.68,4.36,2.34,5.72,5.02,7.66,6.66,8,7.03,7.34,6.075,6.358,5.755,6.075,7.717,,7.717,,8,5.566,9,8,7.642
"180710_199410","Brazil","Party of the Reconstruction of the National Order","PRONA",180710,70,-27.333,1994-10-01,1994,33599.25,7.737,7.145,7.579,7.495,6.887,6.056,6.551,3.734,4.29,4.421,3.66,2.726,3.831,0.030291903800257,8.167,7.167,7.457,7.457,6.653,6.167,6.385,2.71,3.391,4.043,3.267,2.391,3.267,6.029,6.014,6.507,6.014,5.754,5.507,5.014,5.493,6,5.739,5.232,4.308,5.493,9.013,8.253,8.773,9.013,8.253,6.493,8.253,3,3.48,3.48,2.48,1.48,2.733
"80061_201410","Bulgaria","Reformist bloc","",80061,60,-6.589,2014-10-01,2014,2202,3,2.5,2,2.333,3,2.5,2.5,4,8.333,7.667,7.667,7.333,8,0,,3,,3,3,2,2,4,8,7,7,7,7,3,2,2,2,3,3,3,4,8,7,8,7,8,3,,,2,,,,,9,9,8,8,9
"80062_201410","Bulgaria","Patriotic Front - NFSB and VMRO","",80062,60,20.884,2014-10-01,2014,3720,8.333,8,8,8.333,8,5.333,9,5,3.667,2.333,5,2.667,3.333,0.189675684063518,9,9,8,9,8,5,9,,3,2,,2,3,8,7,8,8,7,6,9,5,4,3,5,4,4,8,8,8,8,9,5,9,,4,2,,2,3
"80071_201703","Bulgaria","United Patriots","OP",80071,70,24.49,2017-03-01,2017,334.5,7.333,6.667,6,6.333,7.667,4,8.333,4,3.333,2,3.5,2.333,3,0.265291128390375,7,6,6,6,7,3,8,2,2,1,3,2,2,7,8,7,7,7,5,8,6,5,3,4,3,4,8,6,5,6,9,,9,,3,2,,2,3
"80220_199412","Bulgaria","Bulgarian Socialist Party","BSP",80220,30,-2.632,1994-12-01,1994,4695,7,6.333,6,6,6.667,7.333,2.5,4,6.667,7,6,4.333,5.667,-0.349381912817176,7,7,6,6,6,7,2,2,6,7,,4,5,7,6,6,6,6,7,3,6,7,7,6,5,6,7,6,6,6,8,8,,,7,7,,4,6
"80220_201305","Bulgaria","Bulgarian Socialist Party","BSP",80220,30,-38.107,2013-05-01,2013,4203.75,8,7.667,7,7.667,8,8.5,6,4.5,6.667,6.333,3.667,4,5.5,-0.131578947368421,8,8,7,8,,,,2,6,6,3,,,8,7,7,7,7,8,6,7,7,7,6,6,7,8,8,7,8,9,9,,,7,6,2,2,4
"80221_200907","Bulgaria","Coalition for Bulgaria","KzB",80221,30,5.07,2009-07-01,2009,2420.25,2.333,3.667,2.333,2.667,4,6,1,3.5,7.667,6.667,6,6,6.667,-0.476190476190476,2,4,3,3,4,6,1,2,7,6,5,5,6,2,3,2,2,4,6,,5,8,7,7,7,7,3,4,2,3,4,6,,,8,7,6,6,7
